E + GRAIN0 -> GRAIN-
C3H3+ + C -> C4H+ + H2
H3C3+ + C -> C4H+ + H2
C3H3+ + C -> C4H2+ + H
H3C3+ + C -> C4H2+ + H
C3H3+ + O -> C2H3+ + CO
H3C3+ + O -> C2H3+ + CO
C3H3+ + S -> HC3S+ + H2
H3C3+ + S -> HC3S+ + H2
C3H3+ + SI -> SIC3H+ + H2
H3C3+ + SI -> SIC3H+ + H2
C3H3+ + SI -> SIC3H2+ + H
H3C3+ + SI -> SIC3H2+ + H
C3H3+ + C2H -> C5H2+ + H2
H3C3+ + C2H -> C5H2+ + H2
C3H3+ + C2H -> C5H3+ + H
H3C3+ + C2H -> C5H3+ + H
C3H3+ + C2H2 -> C5H3+ + H2
H3C3+ + C2H2 -> C5H3+ + H2
C3H3+ + C3H -> C6H2+ + H2
H3C3+ + HC3 -> C6H2+ + H2
C3H3+ + C3H -> C6H3+ + H
H3C3+ + HC3 -> C6H3+ + H
C3H3+ + C2H3 -> C5H4+ + H2
H3C3+ + C2H3 -> C5H4+ + H2
C3H3+ + C3H2 -> C6H3+ + H2
H3C3+ + H2C3 -> C6H3+ + H2
C3H3+ + C3H2 -> C6H4+ + H
H3C3+ + H2C3 -> C6H4+ + H
C3H3+ + C4H -> C7H2+ + H2
H3C3+ + C4H -> C7H2+ + H2
C3H3+ + C4H -> C7H3+ + H
H3C3+ + C4H -> C7H3+ + H
C3H3+ + CH4 -> C4H5+ + H2
H3C3+ + CH4 -> C4H5+ + H2
C3H3+ + C2H4 -> C5H5+ + H2
H3C3+ + C2H4 -> C5H5+ + H2
C3H3+ + C3H3 -> C6H4+ + H2
H3C3+ + C3H3 -> C6H4+ + H2
C3H3+ + C3H3 -> C6H5+ + H
H3C3+ + C3H3 -> C6H5+ + H
C3H3+ + C4H2 -> C7H3+ + H2
H3C3+ + C4H2 -> C7H3+ + H2
C3H3+ + C5H -> C8H2+ + H2
H3C3+ + C5H -> C8H2+ + H2
C3H3+ + C5H -> C8H3+ + H
H3C3+ + C5H -> C8H3+ + H
C3H3+ + C3H4 -> C6H5+ + H2
H3C3+ + C3H4 -> C6H5+ + H2
C3H3+ + C5H2 -> C8H3+ + H2
H3C3+ + C5H2 -> C8H3+ + H2
C3H3+ + C5H2 -> C8H4+ + H
H3C3+ + C5H2 -> C8H4+ + H
C3H3+ + C6H -> C9H2+ + H2
H3C3+ + C6H -> C9H2+ + H2
C3H3+ + C6H -> C9H3+ + H
H3C3+ + C6H -> C9H3+ + H
C3H3+ + C6H2 -> C9H3+ + H2
H3C3+ + C6H2 -> C9H3+ + H2
C4H2+ + C -> C5+ + H2
C4H2+ + C -> C5H+ + H
C4H2+ + N -> HC4N+ + H
C4H2+ + O -> HC4O+ + H
C4H2+ + O -> C3H2+ + CO
C4H2+ + O -> H2C3+ + CO
C4H2+ + P -> PC4H+ + H
C4H2+ + S -> HC4S+ + H
C4H2+ + SI -> SIC4+ + H2
C4H2+ + SI -> SIC4H+ + H
C4H2+ + C2H -> C6H2+ + H
C4H2+ + C2H2 -> C6H3+ + H
C4H2+ + C3H -> C7H2+ + H
C4H2+ + HC3 -> C7H2+ + H
C4H2+ + C2H3 -> C6H3+ + H2
C4H2+ + C2H3 -> C6H4+ + H
C4H2+ + C3H2 -> C7H3+ + H
C4H2+ + H2C3 -> C7H3+ + H
C4H2+ + C4H -> C8H2+ + H
C4H2+ + CH4 -> C5H4+ + H2
C4H2+ + CH4 -> C5H5+ + H
C4H2+ + C2H4 -> C6H4+ + H2
C4H2+ + C2H4 -> C6H5+ + H
C4H2+ + C3H3 -> C7H3+ + H2
C4H2+ + C3H3 -> C7H4+ + H
C4H2+ + C4H2 -> C6H2+ + C2H2
C4H2+ + C4H2 -> C8H2+ + H2
C4H2+ + C5H -> C9H2+ + H
C4H2+ + C3H4 -> C7H5+ + H
C4H2+ + C5H2 -> C9H3+ + H
C5H+ + C -> C6+ + H
C5H+ + N -> C5N+ + H
C5H+ + O -> HCO+ + C4
C5H+ + H2 -> C5H2+ + H
C5N+ + H2 -> C5HN+ + H
C6+ + H2 -> C6H+ + H
CH5+ + C -> CH+ + CH4
CH5+ + C -> C2H3+ + H2
CH5+ + C -> C2H4+ + H
CH5+ + H -> CH4+ + H2
CH5+ + MG -> MG+ + CH4 + H
CH5+ + O -> H3O+ + CH2
CH5+ + O -> H3CO+ + H2
CH5+ + S -> HS+ + CH4
CH5+ + SI -> SICH3+ + H2
CH5+ + SI -> SICH4+ + H
CH5+ + C2 -> C2H+ + CH4
CH5+ + CH -> CH2+ + CH4
CH5+ + CO -> HCO+ + CH4
CH5+ + NH -> NH2+ + CH4
CH5+ + OH -> H2O+ + CH4
CH5+ + C2H -> C2H2+ + CH4
CH5+ + CH2 -> CH3+ + CH4
CH5+ + H2O -> H3O+ + CH4
CH5+ + HCN -> HCNH+ + CH4
CH5+ + HCO -> H2CO+ + CH4
CH5+ + HNC -> HCNH+ + CH4
CH5+ + NH2 -> NH3+ + CH4
CH5+ + C2H2 -> C2H3+ + CH4
CH5+ + H2CO -> H3CO+ + CH4
CH5+ + NH3 -> NH4+ + CH4
CH5+ + HC3N -> C3H2N+ + CH4
CH5+ + C6H6 -> C6H7+ + CH4
HC4N+ + H2 -> H2C4N+ + H
SIC2H3+ + C -> SIC3H2+ + H
SIC3H2+ + C -> SIC4H+ + H
SICH4+ + C -> SIC2H3+ + H
SIH5+ + C -> SICH4+ + H
SIH5+ + O -> H3SIO+ + H2
SIH5+ + H2O -> H3O+ + SIH4
C2H5+ + C -> C3H3+ + H2
C2H5+ + C -> H3C3+ + H2
C2H5+ + C -> C3H4+ + H
C2H5+ + H -> C2H4+ + H2
C2H5+ + O -> HCO+ + CH4
C2H5+ + O -> C2H4O+ + H
C2H5+ + H2O -> H3O+ + C2H4
C2H5+ + H2S -> H3S+ + C2H4
C2H5+ + HCN -> HCNH+ + C2H4
C2H5+ + HNC -> HCNH+ + C2H4
C2H5+ + C2H2 -> C3H3+ + CH4
C2H5+ + C2H2 -> H3C3+ + CH4
C2H5+ + C2H2 -> C4H5+ + H2
C2H5+ + H2CO -> H3CO+ + C2H4
C2H5+ + NH3 -> NH4+ + C2H4
C2H5+ + C2H4 -> C3H5+ + CH4
C3H4+ + C -> C4H2+ + H2
C3H4+ + C -> C4H3+ + H
C3H4+ + H -> C3H3+ + H2
C3H4+ + H -> H3C3+ + H2
C3H4+ + N -> C3H2N+ + H2
C3H4+ + N -> C3H3N+ + H
C3H4+ + O -> HCO+ + C2H3
C3H4+ + C2H2 -> C5H5+ + H
C3H4+ + C3H4 -> C6H7+ + H
C4H3+ + C -> C5H+ + H2
C4H3+ + C -> C5H2+ + H
C4H3+ + N -> H2C4N+ + H
C4H3+ + O -> HCO+ + C3H2
C4H3+ + O -> HCO+ + H2C3
C4H3+ + S -> HC4S+ + H2
C4H3+ + C2H -> C6H3+ + H
C4H3+ + C3H -> C7H3+ + H
C4H3+ + HC3 -> C7H3+ + H
C4H3+ + C2H3 -> C6H4+ + H2
C4H3+ + C2H3 -> C6H5+ + H
C4H3+ + C3H2 -> C7H4+ + H
C4H3+ + H2C3 -> C7H4+ + H
C4H3+ + C4H -> C8H3+ + H
C4H3+ + CH4 -> C5H5+ + H2
C4H3+ + C3H3 -> C7H4+ + H2
C4H3+ + C3H3 -> C7H5+ + H
C4H3+ + C4H2 -> C6H3+ + C2H2
C4H3+ + C4H2 -> C8H4+ + H
C4H3+ + C5H -> C9H3+ + H
C4H3+ + C3H4 -> C5H5+ + C2H2
C4H3+ + C5H2 -> C9H3+ + H2
C4H3+ + C5H2 -> C9H4+ + H
C5H2+ + C -> C6+ + H2
C5H2+ + C -> C6H+ + H
C5H2+ + N -> C5HN+ + H
C5H2+ + O -> HCO+ + C4H
C5H2+ + C2H -> C7H2+ + H
C5H2+ + C2H2 -> C7H2+ + H2
C5H2+ + C2H2 -> C7H3+ + H
C5H2+ + C3H -> C8H2+ + H
C5H2+ + HC3 -> C8H2+ + H
C5H2+ + C2H3 -> C7H3+ + H2
C5H2+ + C2H3 -> C7H4+ + H
C5H2+ + C3H2 -> C8H2+ + H2
C5H2+ + H2C3 -> C8H2+ + H2
C5H2+ + C3H2 -> C8H3+ + H
C5H2+ + H2C3 -> C8H3+ + H
C5H2+ + C4H -> C9H2+ + H
C5H2+ + CH4 -> C6H4+ + H2
C5H2+ + CH4 -> C6H5+ + H
C5H2+ + C2H4 -> C7H4+ + H2
C5H2+ + C2H4 -> C7H5+ + H
C5H2+ + C3H3 -> C8H3+ + H2
C5H2+ + C3H3 -> C8H4+ + H
C5H2+ + C4H2 -> C7H3+ + C2H
C5H2+ + C4H2 -> C9H3+ + H
C5H2+ + C3H4 -> C8H4+ + H2
C5HN+ + H2 -> C5H2N+ + H
C6H+ + C -> C7+ + H
C6H+ + O -> HCO+ + C5
C6H+ + H2 -> C6H2+ + H
C7+ + H2 -> C7H+ + H
CH5O+ + H2CO -> H5C2O2+ + H2
CH5O+ + CH3OH -> CH3OCH4+ + H2O
H2C4N+ + H2 -> H3C4N+ + H
C2H6+ + H -> C2H5+ + H2
C3H5+ + C -> C4H3+ + H2
C3H5+ + N -> C2H4+ + HCN
C3H5+ + N -> C3H3N+ + H2
C3H5+ + O -> HCO+ + C2H4
C3H5+ + C6H6 -> C6H7+ + C3H4
C4H4+ + C2H2 -> C6H4+ + H2
C4H4+ + C2H2 -> C6H5+ + H
C4H4+ + C4H2 -> C6H4+ + C2H2
C5H3+ + C -> C6H+ + H2
C5H3+ + C -> C6H2+ + H
C5H3+ + N -> C5H2N+ + H
C5H3+ + O -> HCO+ + C4H2
C6H2+ + C -> C7+ + H2
C6H2+ + C -> C7H+ + H
C6H2+ + O -> HCO+ + C5H
C6H2+ + C2H -> C8H2+ + H
C6H2+ + HC3 -> C9H2+ + H
C6H2+ + C3H -> C9H2+ + H
C6H2+ + C2H3 -> C8H3+ + H2
C6H2+ + C2H3 -> C8H4+ + H
C6H2+ + C3H2 -> C9H2+ + H2
C6H2+ + H2C3 -> C9H2+ + H2
C6H2+ + C3H2 -> C9H3+ + H
C6H2+ + H2C3 -> C9H3+ + H
C6H2+ + CH4 -> C7H4+ + H2
C6H2+ + CH4 -> C7H5+ + H
C6H2+ + C2H4 -> C8H4+ + H2
C6H2+ + C3H3 -> C9H3+ + H2
C6H2+ + C3H3 -> C9H4+ + H
C6H2+ + C3H4 -> C9H4+ + H2
C7H+ + C -> C8+ + H
C7H+ + N -> C7N+ + H
C7H+ + O -> HCO+ + C6
C7H+ + H2 -> C7H2+ + H
C7N+ + H2 -> C7HN+ + H
C8+ + H2 -> C8H+ + H
H3C4N+ + H2 -> C4H4N+ + H
C4H4N+ + C -> C5H3N+ + H
C4H5+ + N -> C4H4N+ + H
C5H4+ + N -> C5H3N+ + H
C6H3+ + C -> C7H+ + H2
C6H3+ + C -> C7H2+ + H
C6H3+ + O -> HCO+ + C5H2
C7H2+ + C -> C8+ + H2
C7H2+ + C -> C8H+ + H
C7H2+ + N -> C7HN+ + H
C7H2+ + O -> HCO+ + C6H
C7H2+ + C2H -> C9H2+ + H
C7H2+ + C2H2 -> C9H2+ + H2
C7H2+ + C2H2 -> C9H3+ + H
C7H2+ + C2H3 -> C9H3+ + H2
C7H2+ + C2H3 -> C9H4+ + H
C7H2+ + CH4 -> C8H4+ + H2
C7H2+ + C2H4 -> C9H4+ + H2
C7HN+ + H2 -> C7H2N+ + H
C8H+ + H2 -> C8H2+ + H
C9+ + H2 -> C9H+ + H
C5H5+ + N -> C5H3N+ + H2
C7H3+ + C -> C8H+ + H2
C7H3+ + C -> C8H2+ + H
C7H3+ + N -> C7H2N+ + H
C7H3+ + O -> HCO+ + C6H2
C8H2+ + C -> C9+ + H2
C8H2+ + C -> C9H+ + H
C8H2+ + O -> HCO+ + C7H
C8H2+ + CH4 -> C9H4+ + H2
C9H+ + C -> C10+ + H
C9H+ + N -> C9N+ + H
C9H+ + O -> HCO+ + C8
C9H+ + H2 -> C9H2+ + H
C9N+ + H2 -> C9HN+ + H
C6H4N+ + C -> C7H3N+ + H
C6H5+ + N -> C6H4N+ + H
C6H5+ + C2H4 -> C6H7+ + C2H2
C6H5+ + O -> C5H5+ + CO
C6H5+ + O2 -> C4H5+ + CO + CO
C7H4+ + N -> C7H3N+ + H
C8H3+ + C -> C9H+ + H2
C8H3+ + C -> C9H2+ + H
C8H3+ + O -> HCO+ + C7H2
C9H2+ + C -> C10+ + H2
C9H2+ + N -> C9HN+ + H
C9H2+ + O -> HCO+ + C8H
C9HN+ + H2 -> C9H2N+ + H
C7H5+ + N -> C7H3N+ + H2
C9H3+ + N -> C9H2N+ + H
C9H3+ + O -> HCO+ + C8H2
C8H4N+ + C -> C9H3N+ + H
C9H4+ + N -> C9H3N+ + H
CO+ + H2 -> HOC+ + H
SO2+ + H -> SO+ + OH
CN+ + H2 -> HNC+ + H
C2N2+ + H -> HNC+ + CN
C2N2+ + H -> C2H+ + N2
C- + NO -> CN- + O
C- + O2 -> O- + CO
C- + CO2 -> CO + CO + E
H- + H2O -> OH- + H2
H- + HCN -> CN- + H2
O- + CN -> CN- + O
O- + H2 -> OH- + H
O- + HCN -> CN- + OH
O- + CH4 -> OH- + CH3
OH- + CN -> CN- + OH
OH- + HCN -> CN- + H2O
C+ + H -> CH+
C+ + O -> CO+
C+ + H2 -> CH2+
C+ + C3 -> C4+
C+ + C4 -> C5+
C+ + C5 -> C6+
C+ + C6 -> C7+
C+ + C7 -> C8+
C+ + C8 -> C9+
C+ + C9 -> C10+
H+ + H -> H2+
NA+ + H2 -> NAH2+
NA+ + H2O -> NAH2O+
P+ + H2 -> PH2+
S+ + H2 -> H2S+
SI+ + H -> SIH+
SI+ + O -> SIO+
SI+ + H2 -> SIH2+
SI+ + HCN -> SINCH+
SI+ + C2H2 -> SIC2H2+
SI+ + CH4 -> SICH4+
HS+ + H2 -> H3S+
NO+ + H2 -> H2NO+
PH+ + H2 -> PH3+
SIH+ + H2 -> SIH3+
C3+ + H -> C3H+
HCO+ + H2O -> CH3O2+
HCO+ + CH4 -> C2H5O+
OCS+ + H2 -> OCS+H2
C2H2+ + H -> C2H3+
C2H2+ + CO -> H2C3O+
C2H2+ + H2 -> C2H4+
C2H2+ + HC3N -> C5H3N+
C2H2+ + HC5N -> C7H3N+
C2H2+ + HC7N -> C9H3N+
C3H+ + H -> C3H2+
C3H+ + H -> H2C3+
C3H+ + CO -> HC4O+
C3H+ + H2 -> H3C3+
C3H+ + H2 -> C3H3+
C3H+ + C2H2 -> C5H3+
CH3+ + CO -> C2H3O+
CH3+ + H2 -> CH5+
CH3+ + H2O -> CH5O+
CH3+ + HCN -> C2H4N+
CH3+ + NH3 -> CH6N+
CH3+ + HC3N -> C4H4N+
CH3+ + CH3OH -> CH3OCH4+
CH3+ + C2H4O -> C3H6OH+
CH3+ + HC5N -> C6H4N+
CH3+ + HC7N -> C8H4N+
HCNH+ + C2H2 -> C3H4N+
H3O+ + C2H2 -> C2H5O+
H3O+ + C2H4 -> C2H5OH2+
SIC2H+ + H2 -> SIC2H3+
SIH3+ + H2 -> SIH5+
C2H3+ + CO -> H3C3O+
C3H2+ + H -> C3H3+
H2C3+ + H -> H3C3+
C4H+ + H -> C4H2+
H3CO+ + CH4 -> CH3OCH4+
C3H2N+ + C2H2 -> C5H4N+
C3H3+ + C4H2 -> C7H5+
H3C3+ + C4H2 -> C7H5+
C4H2+ + H -> C4H3+
C4H2+ + C2H2 -> C6H4+
C4H2+ + HC3N -> C7H3N+
C4H2+ + C4H2 -> C8H4+
C4H2+ + HC5N -> C9H3N+
C5H+ + C4H2 -> C9H3+
C6+ + H2 -> C6H2+
CH5+ + CO -> C2H5O+
C2H5+ + H2O -> C2H5OH2+
C4H3+ + H -> C4H4+
C4H3+ + C2H2 -> C6H5+
C4H3+ + C4H2 -> C8H5+
C5H2+ + C4H2 -> C9H4+
C5H3+ + C4H2 -> C9H5+
C6H2+ + C2H2 -> C8H4+
C6H4+ + H -> C6H5+
C6H5+ + H2 -> C6H7+
C- + C -> C2 + E
C- + H -> CH + E
C- + N -> CN + E
C- + O -> CO + E
C- + CH -> C2H + E
C- + H2 -> CH2 + E
C- + NH -> HCN + E
C- + O2 -> CO2 + E
C- + OH -> HCO + E
C- + CH2 -> C2H2 + E
C- + H2O -> H2CO + E
H- + C -> CH + E
H- + H -> H2 + E
H- + N -> NH + E
H- + O -> OH + E
H- + C2 -> C2H + E
H- + CH -> CH2 + E
H- + CN -> HCN + E
H- + CO -> HCO + E
H- + NH -> NH2 + E
H- + OH -> H2O + E
H- + C2H -> C2H2 + E
H- + CH2 -> CH3 + E
H- + HCO -> H2CO + E
H- + NH2 -> NH3 + E
H- + CH3 -> CH4 + E
O- + C -> CO + E
O- + H -> OH + E
O- + N -> NO + E
O- + O -> O2 + E
O- + CH -> HCO + E
O- + CO -> CO2 + E
O- + H2 -> H2O + E
O- + CH2 -> H2CO + E
S- + C -> CS + E
S- + H -> HS + E
S- + N -> NS + E
S- + O -> SO + E
S- + CO -> OCS + E
S- + O2 -> SO2 + E
CN- + H -> HCN + E
CN- + CH3 -> C2H3N + E
OH- + C -> HCO + E
OH- + H -> H2O + E
OH- + CH -> H2CO + E
OH- + CH3 -> CH3OH + E
O + CH -> HCO+ + E
C + CH -> C2 + H
C + HS -> CS + H
C + NH -> CN + H
C + NO -> CN + O
C + NO -> CO + N
C + NS -> CN + S
C + O2 -> CO + O
C + OH -> CO + H
C + PH -> CP + H
C + S2 -> S + CS
C + SIH -> SIC + H
C + SO -> CO + S
C + SO -> CS + O
C + CH2 -> C2H + H
C + HCO -> CH + CO
C + HCO -> CCO + H
C + C2N -> C2 + CN
C + C2H -> C3 + H
C + CCO -> C2 + CO
C + NH2 -> HNC + H
C + NH2 -> HCN + H
C + OCN -> CO + CN
C + SIH2 -> HCSI + H
C + SO2 -> CO + SO
C + CH3 -> C2H2 + H
C + C2H2 -> C3H + H
C + C2H2 -> HC3 + H
C + C2H2 -> C3 + H2
C + H2CN -> C2N + H2
C + SIH3 -> SICH2 + H
C + C2H4 -> C3H3 + H
C + HCNC2 -> C3 + HCN
C + HNC3 -> C3 + HNC
C + C2H2N -> HC3N + H
C + C2H3 -> C3H2 + H
C + C2H3 -> H2C3 + H
C + C3H -> C4 + H
C + HC3 -> C4 + H
C + C3H2 -> C4H + H
C + H2C3 -> C4H + H
C + C3N -> C3 + CN
C + C3O -> C3 + CO
C + C3H3 -> C4H2 + H
C + C3H4 -> C4H3 + H
C + C2H5 -> C3H4 + H
C + C4H -> C5 + H
C + C4H2 -> C5H + H
C + C4H3 -> C5H2 + H
C + C5H -> C6 + H
C + C5N -> C5 + CN
C + C5H2 -> C6H + H
C + C6H -> C7 + H
C + C6H2 -> C7H + H
C + C7H -> C8 + H
C + C7N -> C7 + CN
C + C7H2 -> C8H + H
C + C8H -> C9 + H
C + C8H2 -> C9H + H
C + C9H -> C10 + H
C + C9N -> C9 + CN
C + CH3C4H -> C6H2 + H2
C + CH3C6H -> C8H2 + H2
C + C4 -> C2 + C3
C + C5 -> C3 + C3
C + C6 -> C2 + C5
C + C6 -> C3 + C4
C + C7 -> C3 + C5
C + C8 -> C4 + C5
C + C8 -> C3 + C6
C + C8 -> C2 + C7
C + CH2 -> CH + CH
C + NH2 -> CH + NH
C + CN -> C2 + N
C + N2 -> CN + N
C + CO -> C2 + O
H + HS -> S + H2
H + HCO -> H2 + CO
H + HCO -> O + CH2
H + C2H3 -> C2H2 + H2
H + H2CN -> H2 + HCN
H + HCNC2 -> HC2NC + H
H + HNC3 -> HC3N + H
H + CH -> C + H2
H + CH2 -> CH + H2
H + CH3 -> CH2 + H2
H + CH4 -> CH3 + H2
H + OH -> O + H2
H + NH3 -> NH2 + H2
H + H2O -> OH + H2
H + HCN -> CN + H2
H + NO -> O + NH
H + NO -> N + OH
H + H2CO -> HCO + H2
H + HNO -> NH2 + O
H + HNO -> OH + NH
H + O2 -> OH + O
H + O2H -> O2 + H2
H + O2H -> OH + OH
H + O2H -> H2O + O
H + H2O2 -> H2O + OH
H + H2O2 -> O2H + H2
H + H2S -> HS + H2
H + CO2 -> CO + OH
H + N2O -> OH + N2
H + NO2 -> NO + OH
H + OCS -> CO + HS
H2 + C -> CH + H
H2 + CH -> CH2 + H
H2 + CH2 -> CH3 + H
H2 + CH3 -> CH4 + H
H2 + O -> OH + H
H2 + OH -> H2O + H
H2 + N -> NH + H
H2 + NH -> NH2 + H
H2 + NH2 -> NH3 + H
H2 + O2H -> H2O2 + H
N + C2 -> CN + C
N + CH -> CN + H
N + CN -> C + N2
N + HS -> NS + H
N + NH -> N2 + H
N + NO -> N2 + O
N + NS -> N2 + S
N + OH -> NO + H
N + O2 -> NO + O
N + PH -> PN + H
N + PO -> PN + O
N + SIC -> CN + SI
N + SIC -> SIN + C
N + SIH -> SIN + H
N + SO -> NO + S
N + CH2 -> HCN + H
N + CH2 -> HNC + H
N + HCO -> OCN + H
N + HCS -> HCN + S
N + NO2 -> N2 + O2
N + NO2 -> NO + NO
N + NO2 -> N2O + O
N + O2H -> NH + O2
N + SIH2 -> HNSI + H
N + C2H -> C2N + H
N + C2N -> CN + CN
N + CCO -> CN + CO
N + C3 -> CN + C2
N + C3H -> C3N + H
N + HC3 -> C3N + H
N + C3N -> CN + C2N
N + CH3 -> HCN + H + H
N + CH3 -> H2CN + H
N + H2CN -> NH + HCN
N + SIH3 -> HNSI + H2
N + C2H3 -> C2H2N + H
N + C2H3 -> C2H2 + NH
N + C3H2 -> HC3N + H
N + H2C3 -> HC3N + H
N + C3H3 -> HC3N + H2
N + C4 -> C3 + CN
N + C5 -> CN + C4
N + C4H -> C4N + H
N + C4N -> CN + C3N
N + C5H -> C5N + H
N + C5N -> CN + C4N
N + C2H5 -> H2CN + CH3
N + C2H5 -> C2H4 + NH
N + C5H2 -> HC5N + H
N + C6 -> CN + C5
N + C6H -> CN + C5H
N + C7 -> CN + C6
N + C7H -> C7N + H
N + C7H2 -> HC7N + H
N + C7N -> C2N + C5N
N + C8 -> CN + C7
N + C8H -> CN + C7H
N + C9 -> CN + C8
N + C9H -> C9N + H
N + C9N -> C2N + C7N
O + C2 -> CO + C
O + CCL -> CLO + C
O + CCL -> CL + CO
O + CH -> CO + H
O + CLO -> CL + O2
O + CN -> CO + N
O + CP -> P + CO
O + CS -> CO + S
O + HS -> SO + H
O + NH -> NO + H
O + NH -> OH + N
O + NS -> NO + S
O + NS -> SO + N
O + OH -> O2 + H
O + PH -> PO + H
O + S2 -> SO + S
O + SIC -> CO + SI
O + SIC -> SIO + C
O + SIH -> SIO + H
O + SIN -> NO + SI
O + SIN -> SIO + N
O + C2H -> CO + CH
O + C2N -> CO + CN
O + CCO -> CO + CO
O + CCP -> CP + CO
O + CH2 -> CO + H + H
O + CH2 -> CO + H2
O + HCO -> H + CO2
O + HCO -> OH + CO
O + HCN -> OCN + H
O + HCP -> CO + PH
O + HCS -> OCS + H
O + HCS -> OH + CS
O + HCSI -> SIO + CH
O + H2S -> HS + OH
O + HNO -> OH + NO
O + HNO -> NO2 + H
O + HPO -> PO + OH
O + NH2 -> NH + OH
O + NH2 -> HNO + H
O + NH2 -> NO + H2
O + NO2 -> NO + O2
O + O2H -> OH + O2
O + OCN -> NO + CO
O + OCN -> CN + O2
O + PH2 -> HPO + H
O + PH2 -> PH + OH
O + C3 -> CO + C2
O + SIC2 -> SIC + CO
O + SIH2 -> SIO + H + H
O + SIH2 -> SIO + H2
O + SINC -> SIN + CO
O + C2H3 -> C2H2O + H
O + C2H5 -> C2H4O + H
O + C2H5 -> H2CO + CH3
O + C3H -> C2H + CO
O + HC3 -> C2H + CO
O + C3N -> CO + C2N
O + C3O -> CCO + CO
O + C3P -> CCP + CO
O + C4 -> CO + C3
O + CH3 -> H2CO + H
O + H2CN -> OCN + H2
O + HCCP -> HCP + CO
O + SIC3 -> SIC2 + CO
O + SIH3 -> H2SIO + H
O + H2C3 -> C2H2 + CO
O + C5 -> CO + C4
O + C4H -> C3H + CO
O + C4H -> HC3 + CO
O + C4N -> C3N + CO
O + C4P -> C3P + CO
O + CH2PH -> PH2 + CO + H
O + SIC4 -> SIC3 + CO
O + C5H -> CO + C4H
O + C5N -> C4N + CO
O + C6 -> CO + C5
O + C6H -> CO + C5H
O + C7 -> CO + C6
O + C7H -> CO + C6H
O + C7N -> OCN + C6
O + C8 -> CO + C7
O + C8H -> CO + C7H
O + C9 -> CO + C8
O + C9H -> CO + C8H
O + C9N -> OCN + C8
O + C10 -> CO + C9
O + C11 -> CO + C10
S + C2 -> CS + C
S + CH -> CS + H
S + NH -> NS + H
S + HS -> S2 + H
S + O2 -> SO + O
S + OH -> SO + H
S + CH2 -> HCS + H
S + CH2 -> CS + H2
S + CH3 -> H2CS + H
SI + O2 -> SIO + O
SI + NO -> SIO + N
SI + OH -> SIO + H
SI + CH2 -> HCSI + H
SI + CH3 -> SICH2 + H
SI + C2H2 -> SIC2H + H
SI + C3H4 -> SIC3H3 + H
SI + C4H2 -> SIC4H + H
SI + C6H2 -> SIC6H + H
SI + C8H2 -> SIC8H + H
SI + C2H4 -> SIC2H3 + H
SI + C3H6 -> SIC3H5 + H
F + H2 -> HF + H
F + CH -> HF + C
F + OH -> HF + O
F + H2O -> HF + OH
CH + NO -> HCN + O
CH + O2 -> CO + OH
CH + HNO -> NO + CH2
CH + CH4 -> C2H4 + H
CH + C2H2 -> C3H2 + H
CH + C3H4 -> C4H4 + H
CH + C4H2 -> C5H2 + H
CH + C6H2 -> C7H2 + H
CH + C2H4 -> C3H4 + H
CH + C3H6 -> C4H6 + H
CH + C3 -> C4 + H
CH + C5 -> C6 + H
CH + C7 -> C8 + H
CH + C9 -> C10 + H
CH + C2 -> C3 + H
CH + C4 -> C5 + H
CH + C6 -> C7 + H
CH + C8 -> C9 + H
CH + HC3N -> HC4N + H
CH + HC5N -> HC6N + H
CH + HC7N -> HC8N + H
CH + HC9N -> HC10N + H
CH + HC11N -> HC12N + H
C2 + C2H2 -> C4H + H
C2 + C2H4 -> C4H3 + H
C2 + C4H2 -> C6H + H
C2 + C6H2 -> C8H + H
CN + NO -> N2 + CO
CN + O2 -> O + OCN
CN + HCO -> HCN + CO
CN + OH -> OCN + H
CN + OH -> HCN + O
CN + HNO -> NO + HCN
CN + C2H2 -> HC3N + H
CN + NH3 -> NH2 + HCN
CN + NH3 -> NH2CN + H
CN + C2H4 -> C3H3N + H
CN + C4H2 -> HC5N + H
CN + C6H2 -> HC7N + H
CN + C8H2 -> HC9N + H
CN + HC3N -> NC4N + H
CN + HC5N -> NC6N + H
CN + HC7N -> NC8N + H
CN + HC9N -> NC10N + H
CN + HC11N -> NC12N + H
CO + OH -> CO2 + H
CO + HNO -> NH + CO2
HS + HS -> H2S + S
NH + NH -> N2 + H + H
NH + NO -> N2O + H
NO + NH2 -> N2 + H2O
OH + SIO -> SIO2 + H
OH + SO -> SO2 + H
OH + OH -> H2O + O
OH + CH2 -> H2CO + H
OH + H2S -> H2O + HS
OH + HCO -> H2O + CO
OH + HNO -> H2O + NO
OH + NH2 -> NH + H2O
OH + NH2 -> NH3 + O
OH + O2H -> H2O + O2
OH + H2CO -> HCO + H2O
OH + H2CO -> CH2O2 + H
OH + H2O2 -> H2O + O2H
OH + C2H3 -> C2H2 + H2O
OH + C2H5 -> C2H4 + H2O
C2H + S -> C2S + H
C2H + CS -> C3S + H
C2H + O2 -> HCO + CO
C2H + HCN -> HC3N + H
C2H + HNC -> HC3N + H
C2H + C2H2 -> C4H2 + H
C2H + C3H2 -> C5H2 + H
C2H + H2C3 -> C5H2 + H
C2H + C4H2 -> C6H2 + H
C2H + C5H2 -> C7H2 + H
C2H + C6H2 -> C8H2 + H
